epoch: 1/300, train_loss: 0.5719, train_acc: 0.7812,test_loss:1.5572, test_acc: 0.5000,test_recall: 1.0000, test_precision: 0.5000
epoch: 17/300, train_loss: 0.2941, train_acc: 0.9167,test_loss:1.3546, test_acc: 0.5250,test_recall: 0.1000, test_precision: 0.6667
epoch: 18/300, train_loss: 0.2457, train_acc: 0.9115,test_loss:1.6795, test_acc: 0.5917,test_recall: 0.3000, test_precision: 0.7200
epoch: 19/300, train_loss: 0.2017, train_acc: 0.9531,test_loss:27.4482, test_acc: 0.4833,test_recall: 0.0167, test_precision: 0.2500
epoch: 20/300, train_loss: 0.3440, train_acc: 0.9271,test_loss:97.1673, test_acc: 0.4917,test_recall: 0.0500, test_precision: 0.4286
epoch: 21/300, train_loss: 0.2893, train_acc: 0.9062,test_loss:169.8936, test_acc: 0.4417,test_recall: 0.0333, test_precision: 0.1818
epoch: 22/300, train_loss: 0.2612, train_acc: 0.9115,test_loss:2.2853, test_acc: 0.4917,test_recall: 0.0000, test_precision: 0.0000
epoch: 23/300, train_loss: 0.3362, train_acc: 0.9115,test_loss:0.8821, test_acc: 0.4750,test_recall: 0.0333, test_precision: 0.2857
epoch: 24/300, train_loss: 0.2789, train_acc: 0.9010,test_loss:0.7007, test_acc: 0.6583,test_recall: 0.6500, test_precision: 0.6610
epoch: 25/300, train_loss: 0.3404, train_acc: 0.9062,test_loss:0.8751, test_acc: 0.5000,test_recall: 0.0333, test_precision: 0.5000
epoch: 26/300, train_loss: 0.3435, train_acc: 0.9062,test_loss:1.3237, test_acc: 0.5000,test_recall: 0.0000, test_precision: 0.0000
epoch: 27/300, train_loss: 0.2402, train_acc: 0.9062,test_loss:0.8602, test_acc: 0.6917,test_recall: 0.5167, test_precision: 0.7949
epoch: 28/300, train_loss: 0.3178, train_acc: 0.9115,test_loss:0.7572, test_acc: 0.6333,test_recall: 0.7000, test_precision: 0.6176
epoch: 29/300, train_loss: 0.2878, train_acc: 0.9167,test_loss:1.0213, test_acc: 0.4917,test_recall: 0.0000, test_precision: 0.0000
epoch: 30/300, train_loss: 0.2807, train_acc: 0.8594,test_loss:0.7811, test_acc: 0.6083,test_recall: 0.4167, test_precision: 0.6757
epoch: 31/300, train_loss: 0.2270, train_acc: 0.9062,test_loss:0.8615, test_acc: 0.6083,test_recall: 0.3833, test_precision: 0.6970
epoch: 32/300, train_loss: 0.2417, train_acc: 0.8906,test_loss:0.9266, test_acc: 0.5750,test_recall: 0.2333, test_precision: 0.7368
epoch: 33/300, train_loss: 0.3021, train_acc: 0.8854,test_loss:0.8974, test_acc: 0.5750,test_recall: 0.2333, test_precision: 0.7368
epoch: 34/300, train_loss: 0.2690, train_acc: 0.8750,test_loss:0.8220, test_acc: 0.5583,test_recall: 0.2667, test_precision: 0.6400
epoch: 35/300, train_loss: 0.2500, train_acc: 0.8958,test_loss:0.7665, test_acc: 0.6833,test_recall: 0.5667, test_precision: 0.7391
epoch: 36/300, train_loss: 0.1858, train_acc: 0.9479,test_loss:0.7195, test_acc: 0.7500,test_recall: 0.7500, test_precision: 0.7500
epoch: 37/300, train_loss: 0.1725, train_acc: 0.9427,test_loss:0.7051, test_acc: 0.7083,test_recall: 0.8000, test_precision: 0.6761
epoch: 38/300, train_loss: 0.1678, train_acc: 0.9531,test_loss:0.7058, test_acc: 0.7417,test_recall: 0.7167, test_precision: 0.7544
epoch: 39/300, train_loss: 0.2018, train_acc: 0.9062,test_loss:0.6743, test_acc: 0.6833,test_recall: 0.8000, test_precision: 0.6486
epoch: 40/300, train_loss: 0.2739, train_acc: 0.8958,test_loss:0.6771, test_acc: 0.7167,test_recall: 0.7667, test_precision: 0.6970
epoch: 41/300, train_loss: 0.2362, train_acc: 0.9271,test_loss:0.8736, test_acc: 0.6917,test_recall: 0.5000, test_precision: 0.8108
epoch: 42/300, train_loss: 0.2135, train_acc: 0.9115,test_loss:0.6694, test_acc: 0.7167,test_recall: 0.7333, test_precision: 0.7097
epoch: 43/300, train_loss: 0.2600, train_acc: 0.9010,test_loss:0.6904, test_acc: 0.7833,test_recall: 0.6833, test_precision: 0.8542
epoch: 44/300, train_loss: 0.1867, train_acc: 0.9479,test_loss:0.9668, test_acc: 0.6083,test_recall: 0.2167, test_precision: 1.0000
epoch: 45/300, train_loss: 0.2037, train_acc: 0.9219,test_loss:0.8190, test_acc: 0.7417,test_recall: 0.5833, test_precision: 0.8537
epoch: 46/300, train_loss: 0.2278, train_acc: 0.8802,test_loss:0.8360, test_acc: 0.7583,test_recall: 0.6167, test_precision: 0.8605
epoch: 47/300, train_loss: 0.2617, train_acc: 0.9219,test_loss:0.6724, test_acc: 0.7083,test_recall: 0.5000, test_precision: 0.8571
epoch: 48/300, train_loss: 0.1835, train_acc: 0.9583,test_loss:0.9540, test_acc: 0.5000,test_recall: 0.0000, test_precision: 0.0000
epoch: 49/300, train_loss: 0.1320, train_acc: 0.9427,test_loss:0.6199, test_acc: 0.7333,test_recall: 0.8167, test_precision: 0.7000
epoch: 50/300, train_loss: 0.1864, train_acc: 0.9323,test_loss:0.6363, test_acc: 0.7417,test_recall: 0.7833, test_precision: 0.7231
epoch: 51/300, train_loss: 0.1909, train_acc: 0.9427,test_loss:2.2477, test_acc: 0.5000,test_recall: 0.0000, test_precision: 0.0000
epoch: 52/300, train_loss: 0.1463, train_acc: 0.9531,test_loss:0.7115, test_acc: 0.8083,test_recall: 0.7500, test_precision: 0.8491
epoch: 53/300, train_loss: 0.1730, train_acc: 0.9271,test_loss:0.8596, test_acc: 0.7500,test_recall: 0.6167, test_precision: 0.8409
epoch: 54/300, train_loss: 0.1525, train_acc: 0.9583,test_loss:1.4890, test_acc: 0.5000,test_recall: 0.0000, test_precision: 0.0000
epoch: 55/300, train_loss: 0.1919, train_acc: 0.9271,test_loss:0.6269, test_acc: 0.7333,test_recall: 0.5333, test_precision: 0.8889
epoch: 56/300, train_loss: 0.1457, train_acc: 0.9635,test_loss:0.7048, test_acc: 0.7667,test_recall: 0.6667, test_precision: 0.8333
epoch: 57/300, train_loss: 0.1206, train_acc: 0.9583,test_loss:0.6145, test_acc: 0.7667,test_recall: 0.7500, test_precision: 0.7759
epoch: 58/300, train_loss: 0.1572, train_acc: 0.9635,test_loss:1.1763, test_acc: 0.5000,test_recall: 0.0000, test_precision: 0.0000
epoch: 59/300, train_loss: 0.2253, train_acc: 0.9375,test_loss:0.8165, test_acc: 0.6917,test_recall: 0.5000, test_precision: 0.8108
epoch: 60/300, train_loss: 0.2004, train_acc: 0.9375,test_loss:0.6933, test_acc: 0.7333,test_recall: 0.7833, test_precision: 0.7121
epoch: 61/300, train_loss: 0.1469, train_acc: 0.9531,test_loss:0.6141, test_acc: 0.7667,test_recall: 0.7833, test_precision: 0.7581
epoch: 62/300, train_loss: 0.1551, train_acc: 0.9427,test_loss:0.6892, test_acc: 0.7667,test_recall: 0.7167, test_precision: 0.7963
epoch: 63/300, train_loss: 0.1215, train_acc: 0.9583,test_loss:0.6162, test_acc: 0.7833,test_recall: 0.7500, test_precision: 0.8036
epoch: 64/300, train_loss: 0.1526, train_acc: 0.9792,test_loss:0.6383, test_acc: 0.7750,test_recall: 0.7167, test_precision: 0.8113
epoch: 65/300, train_loss: 0.1792, train_acc: 0.9219,test_loss:0.5924, test_acc: 0.7750,test_recall: 0.7500, test_precision: 0.7895
epoch: 66/300, train_loss: 0.1729, train_acc: 0.9375,test_loss:0.7064, test_acc: 0.7833,test_recall: 0.6833, test_precision: 0.8542
epoch: 67/300, train_loss: 0.1498, train_acc: 0.9375,test_loss:0.7251, test_acc: 0.7833,test_recall: 0.7167, test_precision: 0.8269
epoch: 68/300, train_loss: 0.1656, train_acc: 0.9427,test_loss:0.8120, test_acc: 0.7750,test_recall: 0.6500, test_precision: 0.8667
epoch: 69/300, train_loss: 0.1388, train_acc: 0.9583,test_loss:0.7755, test_acc: 0.7833,test_recall: 0.6667, test_precision: 0.8696
epoch: 70/300, train_loss: 0.1448, train_acc: 0.9427,test_loss:0.7472, test_acc: 0.7417,test_recall: 0.8167, test_precision: 0.7101
epoch: 71/300, train_loss: 0.1466, train_acc: 0.9427,test_loss:0.6925, test_acc: 0.7583,test_recall: 0.7333, test_precision: 0.7719
epoch: 72/300, train_loss: 0.1281, train_acc: 0.9531,test_loss:0.6159, test_acc: 0.7833,test_recall: 0.7667, test_precision: 0.7931
epoch: 73/300, train_loss: 0.1506, train_acc: 0.9531,test_loss:0.6220, test_acc: 0.7667,test_recall: 0.7333, test_precision: 0.7857
epoch: 74/300, train_loss: 0.1812, train_acc: 0.9427,test_loss:0.6967, test_acc: 0.7500,test_recall: 0.7500, test_precision: 0.7500
epoch: 75/300, train_loss: 0.1359, train_acc: 0.9479,test_loss:0.6852, test_acc: 0.7750,test_recall: 0.7333, test_precision: 0.8000
epoch: 76/300, train_loss: 0.1387, train_acc: 0.9583,test_loss:0.6643, test_acc: 0.8000,test_recall: 0.7167, test_precision: 0.8600
epoch: 77/300, train_loss: 0.1712, train_acc: 0.9271,test_loss:0.6189, test_acc: 0.7917,test_recall: 0.7500, test_precision: 0.8182
epoch: 78/300, train_loss: 0.1773, train_acc: 0.9375,test_loss:0.6219, test_acc: 0.7583,test_recall: 0.7667, test_precision: 0.7541
epoch: 79/300, train_loss: 0.1590, train_acc: 0.9531,test_loss:0.6054, test_acc: 0.8000,test_recall: 0.7500, test_precision: 0.8333
epoch: 80/300, train_loss: 0.1648, train_acc: 0.9531,test_loss:0.7425, test_acc: 0.7583,test_recall: 0.6000, test_precision: 0.8780
epoch: 81/300, train_loss: 0.1457, train_acc: 0.9583,test_loss:0.6652, test_acc: 0.7417,test_recall: 0.7500, test_precision: 0.7377
epoch: 82/300, train_loss: 0.1543, train_acc: 0.9427,test_loss:0.6768, test_acc: 0.7750,test_recall: 0.7333, test_precision: 0.8000
epoch: 83/300, train_loss: 0.1621, train_acc: 0.9635,test_loss:0.7922, test_acc: 0.7833,test_recall: 0.6667, test_precision: 0.8696
epoch: 84/300, train_loss: 0.1348, train_acc: 0.9583,test_loss:0.6645, test_acc: 0.7833,test_recall: 0.7333, test_precision: 0.8148
epoch: 85/300, train_loss: 0.1194, train_acc: 0.9688,test_loss:0.7028, test_acc: 0.8000,test_recall: 0.7333, test_precision: 0.8462
epoch: 86/300, train_loss: 0.1070, train_acc: 0.9792,test_loss:0.7474, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 87/300, train_loss: 0.1975, train_acc: 0.9219,test_loss:0.6408, test_acc: 0.7917,test_recall: 0.7333, test_precision: 0.8302
epoch: 88/300, train_loss: 0.1248, train_acc: 0.9531,test_loss:0.7532, test_acc: 0.7667,test_recall: 0.6167, test_precision: 0.8810
epoch: 89/300, train_loss: 0.1985, train_acc: 0.9479,test_loss:0.6567, test_acc: 0.7833,test_recall: 0.7333, test_precision: 0.8148
epoch: 90/300, train_loss: 0.1913, train_acc: 0.9531,test_loss:0.7158, test_acc: 0.7917,test_recall: 0.7333, test_precision: 0.8302
epoch: 91/300, train_loss: 0.1018, train_acc: 0.9792,test_loss:0.6991, test_acc: 0.7667,test_recall: 0.7500, test_precision: 0.7759
epoch: 92/300, train_loss: 0.1275, train_acc: 0.9740,test_loss:0.6981, test_acc: 0.7833,test_recall: 0.7333, test_precision: 0.8148
epoch: 93/300, train_loss: 0.1173, train_acc: 0.9792,test_loss:0.7001, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 94/300, train_loss: 0.1497, train_acc: 0.9583,test_loss:0.7651, test_acc: 0.7750,test_recall: 0.6667, test_precision: 0.8511
epoch: 95/300, train_loss: 0.1012, train_acc: 0.9688,test_loss:0.6807, test_acc: 0.7917,test_recall: 0.7333, test_precision: 0.8302
epoch: 96/300, train_loss: 0.1286, train_acc: 0.9479,test_loss:0.6956, test_acc: 0.7917,test_recall: 0.7333, test_precision: 0.8302
epoch: 97/300, train_loss: 0.1043, train_acc: 0.9844,test_loss:0.6760, test_acc: 0.7750,test_recall: 0.7667, test_precision: 0.7797
epoch: 98/300, train_loss: 0.1441, train_acc: 0.9583,test_loss:0.8333, test_acc: 0.7750,test_recall: 0.6500, test_precision: 0.8667
epoch: 99/300, train_loss: 0.1232, train_acc: 0.9635,test_loss:0.7494, test_acc: 0.8000,test_recall: 0.6833, test_precision: 0.8913
epoch: 100/300, train_loss: 0.1208, train_acc: 0.9583,test_loss:0.7323, test_acc: 0.7750,test_recall: 0.6500, test_precision: 0.8667
epoch: 101/300, train_loss: 0.1143, train_acc: 0.9635,test_loss:0.7416, test_acc: 0.7750,test_recall: 0.6833, test_precision: 0.8367
epoch: 102/300, train_loss: 0.1288, train_acc: 0.9635,test_loss:0.8279, test_acc: 0.7417,test_recall: 0.5833, test_precision: 0.8537
epoch: 103/300, train_loss: 0.1707, train_acc: 0.9271,test_loss:0.6650, test_acc: 0.7583,test_recall: 0.7500, test_precision: 0.7627
epoch: 104/300, train_loss: 0.1221, train_acc: 0.9583,test_loss:0.7175, test_acc: 0.7583,test_recall: 0.7667, test_precision: 0.7541
epoch: 105/300, train_loss: 0.1458, train_acc: 0.9479,test_loss:0.6904, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 106/300, train_loss: 0.1466, train_acc: 0.9531,test_loss:0.7138, test_acc: 0.8000,test_recall: 0.7167, test_precision: 0.8600
epoch: 107/300, train_loss: 0.1726, train_acc: 0.9375,test_loss:0.6775, test_acc: 0.7917,test_recall: 0.7000, test_precision: 0.8571
epoch: 108/300, train_loss: 0.1099, train_acc: 0.9583,test_loss:0.7484, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 109/300, train_loss: 0.1282, train_acc: 0.9427,test_loss:0.7302, test_acc: 0.7833,test_recall: 0.7000, test_precision: 0.8400
epoch: 110/300, train_loss: 0.2390, train_acc: 0.9167,test_loss:0.6943, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 111/300, train_loss: 0.1380, train_acc: 0.9531,test_loss:0.6980, test_acc: 0.8000,test_recall: 0.7333, test_precision: 0.8462
epoch: 112/300, train_loss: 0.1424, train_acc: 0.9583,test_loss:0.8046, test_acc: 0.7667,test_recall: 0.6333, test_precision: 0.8636
epoch: 113/300, train_loss: 0.1753, train_acc: 0.9531,test_loss:0.7172, test_acc: 0.8000,test_recall: 0.7333, test_precision: 0.8462
epoch: 114/300, train_loss: 0.1017, train_acc: 0.9688,test_loss:0.9252, test_acc: 0.6000,test_recall: 0.2833, test_precision: 0.7727
epoch: 115/300, train_loss: 0.1236, train_acc: 0.9635,test_loss:0.6838, test_acc: 0.7917,test_recall: 0.7333, test_precision: 0.8302
epoch: 116/300, train_loss: 0.1212, train_acc: 0.9583,test_loss:0.7474, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 117/300, train_loss: 0.1256, train_acc: 0.9635,test_loss:0.7029, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 118/300, train_loss: 0.1347, train_acc: 0.9688,test_loss:0.7882, test_acc: 0.7167,test_recall: 0.5167, test_precision: 0.8611
epoch: 119/300, train_loss: 0.1272, train_acc: 0.9792,test_loss:0.7167, test_acc: 0.7917,test_recall: 0.7500, test_precision: 0.8182
epoch: 120/300, train_loss: 0.1142, train_acc: 0.9792,test_loss:0.7183, test_acc: 0.7917,test_recall: 0.7000, test_precision: 0.8571
epoch: 121/300, train_loss: 0.1279, train_acc: 0.9635,test_loss:0.6214, test_acc: 0.7833,test_recall: 0.7667, test_precision: 0.7931
epoch: 122/300, train_loss: 0.2028, train_acc: 0.9323,test_loss:0.7353, test_acc: 0.7833,test_recall: 0.6333, test_precision: 0.9048
epoch: 123/300, train_loss: 0.1647, train_acc: 0.9479,test_loss:0.6538, test_acc: 0.7750,test_recall: 0.7667, test_precision: 0.7797
epoch: 124/300, train_loss: 0.1672, train_acc: 0.9583,test_loss:0.7242, test_acc: 0.7667,test_recall: 0.8000, test_precision: 0.7500
epoch: 125/300, train_loss: 0.1956, train_acc: 0.9219,test_loss:0.6864, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 126/300, train_loss: 0.1597, train_acc: 0.9427,test_loss:0.6439, test_acc: 0.7917,test_recall: 0.7333, test_precision: 0.8302
epoch: 127/300, train_loss: 0.1591, train_acc: 0.9427,test_loss:0.7790, test_acc: 0.7750,test_recall: 0.6500, test_precision: 0.8667
epoch: 128/300, train_loss: 0.0933, train_acc: 0.9844,test_loss:0.6685, test_acc: 0.8000,test_recall: 0.7167, test_precision: 0.8600
epoch: 129/300, train_loss: 0.1483, train_acc: 0.9479,test_loss:0.7135, test_acc: 0.7667,test_recall: 0.8000, test_precision: 0.7500
epoch: 130/300, train_loss: 0.0959, train_acc: 0.9844,test_loss:0.7828, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 131/300, train_loss: 0.1299, train_acc: 0.9531,test_loss:0.7150, test_acc: 0.8000,test_recall: 0.7333, test_precision: 0.8462
epoch: 132/300, train_loss: 0.1406, train_acc: 0.9427,test_loss:0.6996, test_acc: 0.7917,test_recall: 0.7333, test_precision: 0.8302
epoch: 133/300, train_loss: 0.1591, train_acc: 0.9427,test_loss:0.8387, test_acc: 0.7750,test_recall: 0.6833, test_precision: 0.8367
epoch: 134/300, train_loss: 0.1120, train_acc: 0.9740,test_loss:0.6720, test_acc: 0.7917,test_recall: 0.7333, test_precision: 0.8302
epoch: 135/300, train_loss: 0.1393, train_acc: 0.9479,test_loss:0.7015, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 136/300, train_loss: 0.1393, train_acc: 0.9635,test_loss:0.6826, test_acc: 0.7667,test_recall: 0.7500, test_precision: 0.7759
epoch: 137/300, train_loss: 0.1528, train_acc: 0.9323,test_loss:0.7169, test_acc: 0.7500,test_recall: 0.7667, test_precision: 0.7419
epoch: 138/300, train_loss: 0.1463, train_acc: 0.9635,test_loss:0.7728, test_acc: 0.7750,test_recall: 0.6833, test_precision: 0.8367
epoch: 139/300, train_loss: 0.1187, train_acc: 0.9531,test_loss:0.7165, test_acc: 0.7917,test_recall: 0.7333, test_precision: 0.8302
epoch: 140/300, train_loss: 0.1418, train_acc: 0.9479,test_loss:0.7394, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 141/300, train_loss: 0.1283, train_acc: 0.9740,test_loss:0.6814, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 142/300, train_loss: 0.1193, train_acc: 0.9792,test_loss:0.7362, test_acc: 0.7833,test_recall: 0.6667, test_precision: 0.8696
epoch: 143/300, train_loss: 0.1243, train_acc: 0.9531,test_loss:1.0110, test_acc: 0.6750,test_recall: 0.4500, test_precision: 0.8182
epoch: 144/300, train_loss: 0.1190, train_acc: 0.9635,test_loss:0.7057, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 145/300, train_loss: 0.1181, train_acc: 0.9583,test_loss:0.7855, test_acc: 0.7917,test_recall: 0.6833, test_precision: 0.8723
epoch: 146/300, train_loss: 0.1358, train_acc: 0.9688,test_loss:0.7099, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 147/300, train_loss: 0.1030, train_acc: 0.9792,test_loss:0.6739, test_acc: 0.7583,test_recall: 0.7667, test_precision: 0.7541
epoch: 148/300, train_loss: 0.1559, train_acc: 0.9375,test_loss:0.8517, test_acc: 0.7250,test_recall: 0.5500, test_precision: 0.8462
epoch: 149/300, train_loss: 0.1561, train_acc: 0.9531,test_loss:0.7931, test_acc: 0.7750,test_recall: 0.6833, test_precision: 0.8367
epoch: 150/300, train_loss: 0.1554, train_acc: 0.9427,test_loss:0.6455, test_acc: 0.7667,test_recall: 0.7500, test_precision: 0.7759
epoch: 151/300, train_loss: 0.1695, train_acc: 0.9375,test_loss:0.7667, test_acc: 0.7667,test_recall: 0.6500, test_precision: 0.8478
epoch: 152/300, train_loss: 0.1818, train_acc: 0.9323,test_loss:0.6570, test_acc: 0.7917,test_recall: 0.7333, test_precision: 0.8302
epoch: 153/300, train_loss: 0.1714, train_acc: 0.9323,test_loss:0.6728, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 154/300, train_loss: 0.1301, train_acc: 0.9635,test_loss:0.6971, test_acc: 0.7667,test_recall: 0.7500, test_precision: 0.7759
epoch: 155/300, train_loss: 0.1631, train_acc: 0.9375,test_loss:0.7007, test_acc: 0.8083,test_recall: 0.7167, test_precision: 0.8776
epoch: 156/300, train_loss: 0.1441, train_acc: 0.9531,test_loss:0.7901, test_acc: 0.7917,test_recall: 0.6667, test_precision: 0.8889
epoch: 157/300, train_loss: 0.1208, train_acc: 0.9635,test_loss:0.7101, test_acc: 0.8000,test_recall: 0.7333, test_precision: 0.8462
epoch: 158/300, train_loss: 0.2237, train_acc: 0.9531,test_loss:0.7038, test_acc: 0.7500,test_recall: 0.7333, test_precision: 0.7586
epoch: 159/300, train_loss: 0.1290, train_acc: 0.9688,test_loss:0.6768, test_acc: 0.7917,test_recall: 0.7500, test_precision: 0.8182
epoch: 160/300, train_loss: 0.1919, train_acc: 0.9167,test_loss:0.7051, test_acc: 0.7833,test_recall: 0.7500, test_precision: 0.8036
epoch: 161/300, train_loss: 0.1554, train_acc: 0.9531,test_loss:0.7941, test_acc: 0.7833,test_recall: 0.6833, test_precision: 0.8542
epoch: 162/300, train_loss: 0.1361, train_acc: 0.9688,test_loss:0.6476, test_acc: 0.8000,test_recall: 0.7333, test_precision: 0.8462
epoch: 163/300, train_loss: 0.1251, train_acc: 0.9635,test_loss:0.6544, test_acc: 0.7917,test_recall: 0.7333, test_precision: 0.8302
epoch: 164/300, train_loss: 0.1421, train_acc: 0.9479,test_loss:0.6618, test_acc: 0.7583,test_recall: 0.7667, test_precision: 0.7541
epoch: 165/300, train_loss: 0.1613, train_acc: 0.9375,test_loss:0.6358, test_acc: 0.7583,test_recall: 0.7500, test_precision: 0.7627
epoch: 166/300, train_loss: 0.1949, train_acc: 0.9167,test_loss:0.6287, test_acc: 0.7750,test_recall: 0.7500, test_precision: 0.7895
epoch: 167/300, train_loss: 0.1751, train_acc: 0.9375,test_loss:0.6414, test_acc: 0.7833,test_recall: 0.6833, test_precision: 0.8542
epoch: 168/300, train_loss: 0.1632, train_acc: 0.9219,test_loss:0.6198, test_acc: 0.7917,test_recall: 0.7333, test_precision: 0.8302
epoch: 169/300, train_loss: 0.1523, train_acc: 0.9271,test_loss:0.7159, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 170/300, train_loss: 0.1765, train_acc: 0.9219,test_loss:0.7164, test_acc: 0.7917,test_recall: 0.7500, test_precision: 0.8182
epoch: 171/300, train_loss: 0.1224, train_acc: 0.9688,test_loss:0.6258, test_acc: 0.7833,test_recall: 0.7667, test_precision: 0.7931
epoch: 172/300, train_loss: 0.1374, train_acc: 0.9531,test_loss:0.7281, test_acc: 0.8000,test_recall: 0.7333, test_precision: 0.8462
epoch: 173/300, train_loss: 0.1009, train_acc: 0.9792,test_loss:0.6955, test_acc: 0.7667,test_recall: 0.7500, test_precision: 0.7759
epoch: 174/300, train_loss: 0.1450, train_acc: 0.9271,test_loss:0.6793, test_acc: 0.7833,test_recall: 0.7167, test_precision: 0.8269
epoch: 175/300, train_loss: 0.1206, train_acc: 0.9740,test_loss:0.6802, test_acc: 0.8083,test_recall: 0.7167, test_precision: 0.8776
epoch: 176/300, train_loss: 0.1052, train_acc: 0.9844,test_loss:0.6789, test_acc: 0.7750,test_recall: 0.7667, test_precision: 0.7797
epoch: 177/300, train_loss: 0.2161, train_acc: 0.9427,test_loss:0.6244, test_acc: 0.7833,test_recall: 0.7500, test_precision: 0.8036
epoch: 178/300, train_loss: 0.2291, train_acc: 0.9115,test_loss:0.7265, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 179/300, train_loss: 0.1097, train_acc: 0.9740,test_loss:0.6656, test_acc: 0.8000,test_recall: 0.7333, test_precision: 0.8462
epoch: 180/300, train_loss: 0.1596, train_acc: 0.9479,test_loss:0.6991, test_acc: 0.8000,test_recall: 0.7000, test_precision: 0.8750
epoch: 181/300, train_loss: 0.1953, train_acc: 0.9375,test_loss:0.7137, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 182/300, train_loss: 0.1618, train_acc: 0.9688,test_loss:0.6549, test_acc: 0.7750,test_recall: 0.7333, test_precision: 0.8000
epoch: 183/300, train_loss: 0.1638, train_acc: 0.9323,test_loss:0.7227, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
epoch: 184/300, train_loss: 0.1438, train_acc: 0.9688,test_loss:0.7734, test_acc: 0.7750,test_recall: 0.6833, test_precision: 0.8367
epoch: 185/300, train_loss: 0.1726, train_acc: 0.9427,test_loss:0.6441, test_acc: 0.7750,test_recall: 0.7333, test_precision: 0.8000
epoch: 186/300, train_loss: 0.1281, train_acc: 0.9635,test_loss:0.7056, test_acc: 0.7750,test_recall: 0.6167, test_precision: 0.9024
epoch: 187/300, train_loss: 0.1757, train_acc: 0.9531,test_loss:0.7329, test_acc: 0.7917,test_recall: 0.7000, test_precision: 0.8571
epoch: 188/300, train_loss: 0.1021, train_acc: 0.9635,test_loss:0.6659, test_acc: 0.7917,test_recall: 0.7167, test_precision: 0.8431
