epoch: 1/300, train_loss: 0.8145, train_acc: 0.5104,test_loss:0.6936, test_acc: 0.5000,test_recall: 0.0000, test_precision: 0.0000
epoch: 27/300, train_loss: 0.7055, train_acc: 0.5156,test_loss:0.6981, test_acc: 0.5000,test_recall: 0.0000, test_precision: 0.0000
epoch: 28/300, train_loss: 0.7070, train_acc: 0.5365,test_loss:0.6990, test_acc: 0.5000,test_recall: 1.0000, test_precision: 0.5000
epoch: 29/300, train_loss: 0.7086, train_acc: 0.4740,test_loss:0.6956, test_acc: 0.5000,test_recall: 0.0000, test_precision: 0.0000
epoch: 30/300, train_loss: 0.6949, train_acc: 0.5104,test_loss:0.6959, test_acc: 0.5000,test_recall: 0.0000, test_precision: 0.0000
epoch: 31/300, train_loss: 0.6936, train_acc: 0.5104,test_loss:0.6942, test_acc: 0.5000,test_recall: 0.0000, test_precision: 0.0000
epoch: 32/300, train_loss: 0.6960, train_acc: 0.5104,test_loss:0.6932, test_acc: 0.5000,test_recall: 1.0000, test_precision: 0.5000
epoch: 1/300, train_loss: 0.7528, train_acc: 0.7552,test_loss:0.7896, test_acc: 0.4417,test_recall: 0.0917, test_precision: 0.3056
epoch: 2/300, train_loss: 0.5884, train_acc: 0.7552,test_loss:0.7142, test_acc: 0.5083,test_recall: 0.5250, test_precision: 0.5081
epoch: 3/300, train_loss: 0.5208, train_acc: 0.7708,test_loss:0.7814, test_acc: 0.4375,test_recall: 0.0667, test_precision: 0.2581
epoch: 4/300, train_loss: 0.5134, train_acc: 0.7812,test_loss:0.7672, test_acc: 0.4833,test_recall: 0.2333, test_precision: 0.4667
epoch: 5/300, train_loss: 0.4627, train_acc: 0.7917,test_loss:0.7478, test_acc: 0.4875,test_recall: 0.5917, test_precision: 0.4897
epoch: 6/300, train_loss: 0.4214, train_acc: 0.8594,test_loss:0.8385, test_acc: 0.4542,test_recall: 0.1500, test_precision: 0.3830
epoch: 7/300, train_loss: 0.3491, train_acc: 0.9062,test_loss:0.8136, test_acc: 0.4792,test_recall: 0.2833, test_precision: 0.4658
epoch: 8/300, train_loss: 0.3305, train_acc: 0.8854,test_loss:0.8809, test_acc: 0.4333,test_recall: 0.1250, test_precision: 0.3261
epoch: 9/300, train_loss: 0.2670, train_acc: 0.9271,test_loss:0.9351, test_acc: 0.4250,test_recall: 0.1333, test_precision: 0.3200
epoch: 10/300, train_loss: 0.2568, train_acc: 0.9375,test_loss:0.9330, test_acc: 0.4292,test_recall: 0.2250, test_precision: 0.3803
epoch: 11/300, train_loss: 0.1587, train_acc: 0.9479,test_loss:0.9370, test_acc: 0.4250,test_recall: 0.4167, test_precision: 0.4237
epoch: 12/300, train_loss: 0.1777, train_acc: 0.9531,test_loss:1.0426, test_acc: 0.4458,test_recall: 0.3417, test_precision: 0.4316
epoch: 13/300, train_loss: 0.1343, train_acc: 0.9844,test_loss:1.0710, test_acc: 0.4333,test_recall: 0.4250, test_precision: 0.4322
epoch: 14/300, train_loss: 0.1835, train_acc: 0.9531,test_loss:1.1027, test_acc: 0.4458,test_recall: 0.2250, test_precision: 0.4030
epoch: 15/300, train_loss: 0.1095, train_acc: 0.9844,test_loss:1.0406, test_acc: 0.4458,test_recall: 0.2917, test_precision: 0.4217
epoch: 16/300, train_loss: 0.1053, train_acc: 0.9896,test_loss:1.0339, test_acc: 0.4375,test_recall: 0.4417, test_precision: 0.4380
epoch: 17/300, train_loss: 0.0737, train_acc: 0.9896,test_loss:1.3037, test_acc: 0.4208,test_recall: 0.1333, test_precision: 0.3137
epoch: 18/300, train_loss: 0.0846, train_acc: 0.9948,test_loss:1.1884, test_acc: 0.4625,test_recall: 0.7250, test_precision: 0.4754
epoch: 19/300, train_loss: 0.0617, train_acc: 0.9948,test_loss:1.2893, test_acc: 0.4208,test_recall: 0.1917, test_precision: 0.3538
epoch: 20/300, train_loss: 0.0511, train_acc: 1.0000,test_loss:1.2038, test_acc: 0.4375,test_recall: 0.4583, test_precision: 0.4400
epoch: 21/300, train_loss: 0.0255, train_acc: 1.0000,test_loss:1.3153, test_acc: 0.4292,test_recall: 0.3333, test_precision: 0.4124
epoch: 22/300, train_loss: 0.0490, train_acc: 0.9948,test_loss:1.3689, test_acc: 0.4208,test_recall: 0.3083, test_precision: 0.3978
epoch: 23/300, train_loss: 0.0242, train_acc: 1.0000,test_loss:1.4111, test_acc: 0.4125,test_recall: 0.2500, test_precision: 0.3704
epoch: 24/300, train_loss: 0.0209, train_acc: 0.9948,test_loss:1.3340, test_acc: 0.4375,test_recall: 0.4750, test_precision: 0.4419
epoch: 25/300, train_loss: 0.0329, train_acc: 0.9948,test_loss:1.3673, test_acc: 0.4292,test_recall: 0.4000, test_precision: 0.4248
epoch: 26/300, train_loss: 0.0185, train_acc: 1.0000,test_loss:1.3755, test_acc: 0.4375,test_recall: 0.4833, test_precision: 0.4427
epoch: 27/300, train_loss: 0.0255, train_acc: 1.0000,test_loss:1.5636, test_acc: 0.4167,test_recall: 0.2417, test_precision: 0.3718
epoch: 28/300, train_loss: 0.0104, train_acc: 1.0000,test_loss:1.4605, test_acc: 0.4208,test_recall: 0.4083, test_precision: 0.4188
epoch: 29/300, train_loss: 0.0086, train_acc: 1.0000,test_loss:1.5160, test_acc: 0.4083,test_recall: 0.3833, test_precision: 0.4035
epoch: 1/300, train_loss: 0.0182, train_acc: 1.0000,test_loss:1.5075, test_acc: 0.4375,test_recall: 0.4500, test_precision: 0.4390
epoch: 2/300, train_loss: 0.0129, train_acc: 1.0000,test_loss:1.6254, test_acc: 0.4125,test_recall: 0.2917, test_precision: 0.3846
epoch: 3/300, train_loss: 0.0074, train_acc: 1.0000,test_loss:1.5755, test_acc: 0.4208,test_recall: 0.3750, test_precision: 0.4128
epoch: 4/300, train_loss: 0.0079, train_acc: 1.0000,test_loss:1.6358, test_acc: 0.4083,test_recall: 0.3417, test_precision: 0.3942
epoch: 5/300, train_loss: 0.0055, train_acc: 1.0000,test_loss:1.6599, test_acc: 0.4208,test_recall: 0.3583, test_precision: 0.4095
epoch: 6/300, train_loss: 0.0043, train_acc: 1.0000,test_loss:1.6620, test_acc: 0.4083,test_recall: 0.3750, test_precision: 0.4018
epoch: 7/300, train_loss: 0.0034, train_acc: 1.0000,test_loss:1.7494, test_acc: 0.4083,test_recall: 0.3417, test_precision: 0.3942
epoch: 8/300, train_loss: 0.0054, train_acc: 1.0000,test_loss:1.7993, test_acc: 0.4083,test_recall: 0.3333, test_precision: 0.3922
epoch: 9/300, train_loss: 0.0031, train_acc: 1.0000,test_loss:1.8222, test_acc: 0.4125,test_recall: 0.3417, test_precision: 0.3981
epoch: 10/300, train_loss: 0.0021, train_acc: 1.0000,test_loss:1.8074, test_acc: 0.4042,test_recall: 0.3667, test_precision: 0.3964
epoch: 11/300, train_loss: 0.0016, train_acc: 1.0000,test_loss:1.8365, test_acc: 0.4083,test_recall: 0.3667, test_precision: 0.4000
epoch: 12/300, train_loss: 0.0016, train_acc: 1.0000,test_loss:1.9039, test_acc: 0.4083,test_recall: 0.3333, test_precision: 0.3922
epoch: 13/300, train_loss: 0.0023, train_acc: 1.0000,test_loss:1.9149, test_acc: 0.4167,test_recall: 0.3500, test_precision: 0.4038
epoch: 14/300, train_loss: 0.0016, train_acc: 1.0000,test_loss:1.8958, test_acc: 0.4042,test_recall: 0.3750, test_precision: 0.3982
epoch: 1/300, train_loss: 1.1120, train_acc: 0.6094,test_loss:0.8900, test_acc: 0.4458,test_recall: 0.0667, test_precision: 0.2759
epoch: 2/300, train_loss: 0.6308, train_acc: 0.7083,test_loss:0.7318, test_acc: 0.4917,test_recall: 0.4750, test_precision: 0.4914
epoch: 3/300, train_loss: 0.6226, train_acc: 0.6458,test_loss:0.7371, test_acc: 0.4708,test_recall: 0.8833, test_precision: 0.4840
epoch: 4/300, train_loss: 0.5588, train_acc: 0.7812,test_loss:0.7622, test_acc: 0.4750,test_recall: 0.3083, test_precision: 0.4625
epoch: 5/300, train_loss: 0.4802, train_acc: 0.8177,test_loss:0.8860, test_acc: 0.4542,test_recall: 0.0833, test_precision: 0.3226
epoch: 6/300, train_loss: 0.4719, train_acc: 0.8125,test_loss:0.8602, test_acc: 0.4292,test_recall: 0.2250, test_precision: 0.3803
epoch: 7/300, train_loss: 0.4825, train_acc: 0.7865,test_loss:0.7856, test_acc: 0.4542,test_recall: 0.6417, test_precision: 0.4667
epoch: 8/300, train_loss: 0.3821, train_acc: 0.8802,test_loss:0.8095, test_acc: 0.4542,test_recall: 0.5167, test_precision: 0.4593
epoch: 9/300, train_loss: 0.2818, train_acc: 0.9375,test_loss:0.9254, test_acc: 0.4375,test_recall: 0.5000, test_precision: 0.4444
epoch: 10/300, train_loss: 0.2829, train_acc: 0.9062,test_loss:1.0343, test_acc: 0.4000,test_recall: 0.3000, test_precision: 0.3750
epoch: 11/300, train_loss: 0.2916, train_acc: 0.9271,test_loss:1.0085, test_acc: 0.4125,test_recall: 0.2833, test_precision: 0.3820
epoch: 12/300, train_loss: 0.2385, train_acc: 0.9323,test_loss:0.9851, test_acc: 0.4500,test_recall: 0.6250, test_precision: 0.4630
epoch: 13/300, train_loss: 0.2386, train_acc: 0.9375,test_loss:1.0433, test_acc: 0.4208,test_recall: 0.2417, test_precision: 0.3766
epoch: 14/300, train_loss: 0.1930, train_acc: 0.9375,test_loss:1.0461, test_acc: 0.4250,test_recall: 0.3000, test_precision: 0.4000
epoch: 15/300, train_loss: 0.1449, train_acc: 0.9635,test_loss:1.0837, test_acc: 0.4458,test_recall: 0.4833, test_precision: 0.4496
epoch: 16/300, train_loss: 0.0801, train_acc: 0.9844,test_loss:1.2743, test_acc: 0.3875,test_recall: 0.2333, test_precision: 0.3373
epoch: 17/300, train_loss: 0.0921, train_acc: 0.9896,test_loss:1.4826, test_acc: 0.3875,test_recall: 0.1500, test_precision: 0.2857
epoch: 18/300, train_loss: 0.0856, train_acc: 0.9844,test_loss:1.3088, test_acc: 0.4417,test_recall: 0.4417, test_precision: 0.4417
epoch: 19/300, train_loss: 0.0953, train_acc: 0.9896,test_loss:1.3845, test_acc: 0.3958,test_recall: 0.2833, test_precision: 0.3656
epoch: 20/300, train_loss: 0.1155, train_acc: 0.9740,test_loss:1.5889, test_acc: 0.3875,test_recall: 0.1333, test_precision: 0.2712
epoch: 21/300, train_loss: 0.1301, train_acc: 0.9792,test_loss:1.1633, test_acc: 0.4250,test_recall: 0.3333, test_precision: 0.4082
epoch: 22/300, train_loss: 0.0789, train_acc: 0.9948,test_loss:1.1778, test_acc: 0.4417,test_recall: 0.4250, test_precision: 0.4397
epoch: 23/300, train_loss: 0.0773, train_acc: 0.9948,test_loss:1.2744, test_acc: 0.4292,test_recall: 0.3667, test_precision: 0.4190
epoch: 24/300, train_loss: 0.0566, train_acc: 0.9948,test_loss:1.3918, test_acc: 0.4417,test_recall: 0.3667, test_precision: 0.4314
epoch: 25/300, train_loss: 0.0417, train_acc: 0.9948,test_loss:1.4953, test_acc: 0.4250,test_recall: 0.3417, test_precision: 0.4100
epoch: 26/300, train_loss: 0.0432, train_acc: 1.0000,test_loss:1.6280, test_acc: 0.4333,test_recall: 0.6500, test_precision: 0.4535
epoch: 27/300, train_loss: 0.0582, train_acc: 1.0000,test_loss:1.6115, test_acc: 0.4042,test_recall: 0.2333, test_precision: 0.3544
epoch: 28/300, train_loss: 0.0530, train_acc: 1.0000,test_loss:1.5390, test_acc: 0.4292,test_recall: 0.2417, test_precision: 0.3867
epoch: 29/300, train_loss: 0.0510, train_acc: 1.0000,test_loss:1.4108, test_acc: 0.4208,test_recall: 0.4917, test_precision: 0.4307
epoch: 30/300, train_loss: 0.0404, train_acc: 0.9948,test_loss:1.4528, test_acc: 0.4292,test_recall: 0.3083, test_precision: 0.4066
epoch: 31/300, train_loss: 0.0161, train_acc: 1.0000,test_loss:1.5397, test_acc: 0.4250,test_recall: 0.3083, test_precision: 0.4022
epoch: 32/300, train_loss: 0.0435, train_acc: 0.9948,test_loss:1.4880, test_acc: 0.4583,test_recall: 0.5833, test_precision: 0.4667
epoch: 33/300, train_loss: 0.0160, train_acc: 1.0000,test_loss:1.6219, test_acc: 0.4292,test_recall: 0.2417, test_precision: 0.3867
epoch: 34/300, train_loss: 0.0167, train_acc: 1.0000,test_loss:1.5077, test_acc: 0.4500,test_recall: 0.5917, test_precision: 0.4610
epoch: 35/300, train_loss: 0.0139, train_acc: 1.0000,test_loss:1.5661, test_acc: 0.4417,test_recall: 0.4000, test_precision: 0.4364
epoch: 36/300, train_loss: 0.0056, train_acc: 1.0000,test_loss:1.7077, test_acc: 0.4375,test_recall: 0.3333, test_precision: 0.4211
epoch: 37/300, train_loss: 0.0058, train_acc: 1.0000,test_loss:1.7385, test_acc: 0.4458,test_recall: 0.3917, test_precision: 0.4393
epoch: 38/300, train_loss: 0.0062, train_acc: 1.0000,test_loss:1.8148, test_acc: 0.4375,test_recall: 0.3750, test_precision: 0.4286
epoch: 39/300, train_loss: 0.0055, train_acc: 1.0000,test_loss:1.8599, test_acc: 0.4458,test_recall: 0.4250, test_precision: 0.4435
epoch: 40/300, train_loss: 0.0049, train_acc: 1.0000,test_loss:1.9177, test_acc: 0.4375,test_recall: 0.4250, test_precision: 0.4359
epoch: 41/300, train_loss: 0.0070, train_acc: 1.0000,test_loss:2.0536, test_acc: 0.4208,test_recall: 0.3083, test_precision: 0.3978
epoch: 42/300, train_loss: 0.0067, train_acc: 1.0000,test_loss:2.2063, test_acc: 0.4042,test_recall: 0.2250, test_precision: 0.3506
epoch: 43/300, train_loss: 0.0233, train_acc: 1.0000,test_loss:1.8879, test_acc: 0.4375,test_recall: 0.2917, test_precision: 0.4118
epoch: 44/300, train_loss: 0.0104, train_acc: 1.0000,test_loss:1.9609, test_acc: 0.4125,test_recall: 0.2250, test_precision: 0.3600
epoch: 45/300, train_loss: 0.0075, train_acc: 1.0000,test_loss:1.7607, test_acc: 0.4333,test_recall: 0.5000, test_precision: 0.4412
epoch: 46/300, train_loss: 0.0048, train_acc: 1.0000,test_loss:1.8158, test_acc: 0.4417,test_recall: 0.4333, test_precision: 0.4407
epoch: 47/300, train_loss: 0.0037, train_acc: 1.0000,test_loss:1.8959, test_acc: 0.4500,test_recall: 0.4000, test_precision: 0.4444
epoch: 48/300, train_loss: 0.0033, train_acc: 1.0000,test_loss:1.9412, test_acc: 0.4500,test_recall: 0.4083, test_precision: 0.4455
epoch: 49/300, train_loss: 0.0031, train_acc: 1.0000,test_loss:1.9850, test_acc: 0.4458,test_recall: 0.4333, test_precision: 0.4444
epoch: 50/300, train_loss: 0.0020, train_acc: 1.0000,test_loss:2.0311, test_acc: 0.4333,test_recall: 0.4417, test_precision: 0.4344
epoch: 51/300, train_loss: 0.0025, train_acc: 1.0000,test_loss:2.0928, test_acc: 0.4500,test_recall: 0.3750, test_precision: 0.4412
epoch: 52/300, train_loss: 0.0034, train_acc: 1.0000,test_loss:2.1417, test_acc: 0.4500,test_recall: 0.3750, test_precision: 0.4412
epoch: 53/300, train_loss: 0.0022, train_acc: 1.0000,test_loss:2.1704, test_acc: 0.4458,test_recall: 0.4083, test_precision: 0.4414
epoch: 54/300, train_loss: 0.0025, train_acc: 1.0000,test_loss:2.1845, test_acc: 0.4375,test_recall: 0.4417, test_precision: 0.4380
epoch: 55/300, train_loss: 0.0023, train_acc: 1.0000,test_loss:2.2132, test_acc: 0.4375,test_recall: 0.4500, test_precision: 0.4390
epoch: 56/300, train_loss: 0.0014, train_acc: 1.0000,test_loss:2.2510, test_acc: 0.4500,test_recall: 0.4417, test_precision: 0.4492
epoch: 57/300, train_loss: 0.0011, train_acc: 1.0000,test_loss:2.2891, test_acc: 0.4500,test_recall: 0.4000, test_precision: 0.4444
epoch: 58/300, train_loss: 0.0017, train_acc: 1.0000,test_loss:2.3113, test_acc: 0.4458,test_recall: 0.4083, test_precision: 0.4414
epoch: 59/300, train_loss: 0.0014, train_acc: 1.0000,test_loss:2.3355, test_acc: 0.4458,test_recall: 0.4167, test_precision: 0.4425
epoch: 60/300, train_loss: 0.0011, train_acc: 1.0000,test_loss:2.3554, test_acc: 0.4500,test_recall: 0.4250, test_precision: 0.4474
epoch: 61/300, train_loss: 0.0017, train_acc: 1.0000,test_loss:2.3916, test_acc: 0.4458,test_recall: 0.4167, test_precision: 0.4425
epoch: 62/300, train_loss: 0.0012, train_acc: 1.0000,test_loss:2.4186, test_acc: 0.4458,test_recall: 0.4083, test_precision: 0.4414
epoch: 63/300, train_loss: 0.0011, train_acc: 1.0000,test_loss:2.4288, test_acc: 0.4417,test_recall: 0.4083, test_precision: 0.4375
epoch: 64/300, train_loss: 0.0008, train_acc: 1.0000,test_loss:2.4432, test_acc: 0.4417,test_recall: 0.4083, test_precision: 0.4375
epoch: 65/300, train_loss: 0.0011, train_acc: 1.0000,test_loss:2.4651, test_acc: 0.4375,test_recall: 0.4000, test_precision: 0.4324
epoch: 66/300, train_loss: 0.0010, train_acc: 1.0000,test_loss:2.4945, test_acc: 0.4542,test_recall: 0.3917, test_precision: 0.4476
epoch: 67/300, train_loss: 0.0006, train_acc: 1.0000,test_loss:2.5086, test_acc: 0.4542,test_recall: 0.3917, test_precision: 0.4476
epoch: 68/300, train_loss: 0.0005, train_acc: 1.0000,test_loss:2.5145, test_acc: 0.4417,test_recall: 0.4083, test_precision: 0.4375
epoch: 69/300, train_loss: 0.0008, train_acc: 1.0000,test_loss:2.5265, test_acc: 0.4375,test_recall: 0.4083, test_precision: 0.4336
epoch: 70/300, train_loss: 0.0009, train_acc: 1.0000,test_loss:2.5370, test_acc: 0.4417,test_recall: 0.4167, test_precision: 0.4386
epoch: 71/300, train_loss: 0.0008, train_acc: 1.0000,test_loss:2.5473, test_acc: 0.4375,test_recall: 0.4167, test_precision: 0.4348
epoch: 72/300, train_loss: 0.0006, train_acc: 1.0000,test_loss:2.5648, test_acc: 0.4417,test_recall: 0.4167, test_precision: 0.4386
epoch: 73/300, train_loss: 0.0005, train_acc: 1.0000,test_loss:2.5852, test_acc: 0.4458,test_recall: 0.4167, test_precision: 0.4425
epoch: 74/300, train_loss: 0.0004, train_acc: 1.0000,test_loss:2.5933, test_acc: 0.4458,test_recall: 0.4167, test_precision: 0.4425
epoch: 75/300, train_loss: 0.0006, train_acc: 1.0000,test_loss:2.5978, test_acc: 0.4417,test_recall: 0.4167, test_precision: 0.4386
epoch: 76/300, train_loss: 0.0004, train_acc: 1.0000,test_loss:2.6133, test_acc: 0.4458,test_recall: 0.4167, test_precision: 0.4425
epoch: 77/300, train_loss: 0.0006, train_acc: 1.0000,test_loss:2.6348, test_acc: 0.4583,test_recall: 0.4167, test_precision: 0.4545
epoch: 78/300, train_loss: 0.0006, train_acc: 1.0000,test_loss:2.6559, test_acc: 0.4542,test_recall: 0.4083, test_precision: 0.4495
epoch: 79/300, train_loss: 0.0006, train_acc: 1.0000,test_loss:2.6652, test_acc: 0.4583,test_recall: 0.4167, test_precision: 0.4545
epoch: 80/300, train_loss: 0.0005, train_acc: 1.0000,test_loss:2.6788, test_acc: 0.4583,test_recall: 0.4167, test_precision: 0.4545
epoch: 81/300, train_loss: 0.0003, train_acc: 1.0000,test_loss:2.6771, test_acc: 0.4458,test_recall: 0.4167, test_precision: 0.4425
epoch: 82/300, train_loss: 0.0006, train_acc: 1.0000,test_loss:2.6802, test_acc: 0.4375,test_recall: 0.4250, test_precision: 0.4359
epoch: 83/300, train_loss: 0.0004, train_acc: 1.0000,test_loss:2.6933, test_acc: 0.4417,test_recall: 0.4250, test_precision: 0.4397
epoch: 84/300, train_loss: 0.0004, train_acc: 1.0000,test_loss:2.7019, test_acc: 0.4375,test_recall: 0.4250, test_precision: 0.4359
epoch: 85/300, train_loss: 0.0004, train_acc: 1.0000,test_loss:2.7130, test_acc: 0.4375,test_recall: 0.4250, test_precision: 0.4359
epoch: 86/300, train_loss: 0.0003, train_acc: 1.0000,test_loss:2.7232, test_acc: 0.4375,test_recall: 0.4250, test_precision: 0.4359
epoch: 87/300, train_loss: 0.0004, train_acc: 1.0000,test_loss:2.7385, test_acc: 0.4375,test_recall: 0.4250, test_precision: 0.4359
epoch: 88/300, train_loss: 0.0004, train_acc: 1.0000,test_loss:2.7591, test_acc: 0.4458,test_recall: 0.4167, test_precision: 0.4425
epoch: 89/300, train_loss: 0.0005, train_acc: 1.0000,test_loss:2.7730, test_acc: 0.4500,test_recall: 0.4167, test_precision: 0.4464
epoch: 90/300, train_loss: 0.0005, train_acc: 1.0000,test_loss:2.7811, test_acc: 0.4458,test_recall: 0.4167, test_precision: 0.4425
epoch: 91/300, train_loss: 0.0004, train_acc: 1.0000,test_loss:2.7887, test_acc: 0.4417,test_recall: 0.4167, test_precision: 0.4386
epoch: 92/300, train_loss: 0.0003, train_acc: 1.0000,test_loss:2.7916, test_acc: 0.4333,test_recall: 0.4167, test_precision: 0.4310
epoch: 93/300, train_loss: 0.0003, train_acc: 1.0000,test_loss:2.8011, test_acc: 0.4333,test_recall: 0.4167, test_precision: 0.4310
epoch: 94/300, train_loss: 0.0004, train_acc: 1.0000,test_loss:2.8125, test_acc: 0.4375,test_recall: 0.4167, test_precision: 0.4348
epoch: 95/300, train_loss: 0.0003, train_acc: 1.0000,test_loss:2.8253, test_acc: 0.4417,test_recall: 0.4167, test_precision: 0.4386
epoch: 96/300, train_loss: 0.0004, train_acc: 1.0000,test_loss:2.8408, test_acc: 0.4417,test_recall: 0.4167, test_precision: 0.4386
epoch: 97/300, train_loss: 0.0002, train_acc: 1.0000,test_loss:2.8482, test_acc: 0.4417,test_recall: 0.4167, test_precision: 0.4386
epoch: 98/300, train_loss: 0.0003, train_acc: 1.0000,test_loss:2.8526, test_acc: 0.4333,test_recall: 0.4167, test_precision: 0.4310
epoch: 99/300, train_loss: 0.0002, train_acc: 1.0000,test_loss:2.8594, test_acc: 0.4333,test_recall: 0.4167, test_precision: 0.4310
epoch: 100/300, train_loss: 0.0003, train_acc: 1.0000,test_loss:2.8758, test_acc: 0.4417,test_recall: 0.4167, test_precision: 0.4386
epoch: 101/300, train_loss: 0.0002, train_acc: 1.0000,test_loss:2.8884, test_acc: 0.4417,test_recall: 0.4167, test_precision: 0.4386
epoch: 102/300, train_loss: 0.0004, train_acc: 1.0000,test_loss:2.9046, test_acc: 0.4500,test_recall: 0.4167, test_precision: 0.4464
epoch: 103/300, train_loss: 0.0002, train_acc: 1.0000,test_loss:2.9193, test_acc: 0.4500,test_recall: 0.4000, test_precision: 0.4444
epoch: 104/300, train_loss: 0.0002, train_acc: 1.0000,test_loss:2.9258, test_acc: 0.4542,test_recall: 0.4083, test_precision: 0.4495
epoch: 105/300, train_loss: 0.0002, train_acc: 1.0000,test_loss:2.9200, test_acc: 0.4417,test_recall: 0.4167, test_precision: 0.4386
epoch: 106/300, train_loss: 0.0002, train_acc: 1.0000,test_loss:2.9244, test_acc: 0.4375,test_recall: 0.4167, test_precision: 0.4348
epoch: 107/300, train_loss: 0.0004, train_acc: 1.0000,test_loss:2.9412, test_acc: 0.4500,test_recall: 0.4167, test_precision: 0.4464
epoch: 108/300, train_loss: 0.0003, train_acc: 1.0000,test_loss:2.9487, test_acc: 0.4500,test_recall: 0.4167, test_precision: 0.4464
epoch: 109/300, train_loss: 0.0003, train_acc: 1.0000,test_loss:2.9527, test_acc: 0.4375,test_recall: 0.4167, test_precision: 0.4348
epoch: 110/300, train_loss: 0.0002, train_acc: 1.0000,test_loss:2.9585, test_acc: 0.4375,test_recall: 0.4167, test_precision: 0.4348
epoch: 111/300, train_loss: 0.0002, train_acc: 1.0000,test_loss:2.9676, test_acc: 0.4375,test_recall: 0.4167, test_precision: 0.4348
epoch: 112/300, train_loss: 0.0002, train_acc: 1.0000,test_loss:2.9791, test_acc: 0.4417,test_recall: 0.4167, test_precision: 0.4386
epoch: 113/300, train_loss: 0.0002, train_acc: 1.0000,test_loss:2.9950, test_acc: 0.4375,test_recall: 0.4000, test_precision: 0.4324
