epoch: 1/5, train_loss: 0.6127, train_acc: 0.7292,test_loss:1796.9989, test_acc: 0.5000,test_recall: 0.9583, test_precision: 0.5000
epoch: 51/300, train_loss: 0.1218, train_acc: 0.9635,test_loss:4.3002, test_acc: 0.7208,test_recall: 0.8333, test_precision: 0.6803
epoch: 52/300, train_loss: 0.1507, train_acc: 0.9427,test_loss:4.9731, test_acc: 0.6208,test_recall: 0.7583, test_precision: 0.5948
epoch: 53/300, train_loss: 0.1791, train_acc: 0.9375,test_loss:13.6395, test_acc: 0.7667,test_recall: 0.6833, test_precision: 0.8200
epoch: 54/300, train_loss: 0.1053, train_acc: 0.9635,test_loss:8.4898, test_acc: 0.6708,test_recall: 0.8667, test_precision: 0.6228
epoch: 55/300, train_loss: 0.1851, train_acc: 0.9271,test_loss:13.0854, test_acc: 0.7375,test_recall: 0.7583, test_precision: 0.7280
epoch: 56/300, train_loss: 0.1292, train_acc: 0.9375,test_loss:7.6453, test_acc: 0.7583,test_recall: 0.6833, test_precision: 0.8039
epoch: 57/300, train_loss: 0.1518, train_acc: 0.9635,test_loss:5.8886, test_acc: 0.7333,test_recall: 0.6167, test_precision: 0.8043
epoch: 58/300, train_loss: 0.1587, train_acc: 0.9531,test_loss:3.4803, test_acc: 0.7458,test_recall: 0.6667, test_precision: 0.7921
epoch: 59/300, train_loss: 0.1340, train_acc: 0.9479,test_loss:5.1178, test_acc: 0.7792,test_recall: 0.7167, test_precision: 0.8190
epoch: 60/300, train_loss: 0.1597, train_acc: 0.9375,test_loss:14.0850, test_acc: 0.7708,test_recall: 0.7750, test_precision: 0.7686
epoch: 61/300, train_loss: 0.1829, train_acc: 0.9219,test_loss:6.4940, test_acc: 0.7625,test_recall: 0.6667, test_precision: 0.8247
epoch: 62/300, train_loss: 0.1934, train_acc: 0.9323,test_loss:4.7818, test_acc: 0.7625,test_recall: 0.7417, test_precision: 0.7739
epoch: 63/300, train_loss: 0.1770, train_acc: 0.9271,test_loss:10.1437, test_acc: 0.7167,test_recall: 0.7750, test_precision: 0.6940
epoch: 64/300, train_loss: 0.1135, train_acc: 0.9583,test_loss:6.4307, test_acc: 0.7542,test_recall: 0.7667, test_precision: 0.7480
epoch: 65/300, train_loss: 0.0878, train_acc: 0.9740,test_loss:5.5472, test_acc: 0.7500,test_recall: 0.6750, test_precision: 0.7941
epoch: 66/300, train_loss: 0.1055, train_acc: 0.9688,test_loss:15.1073, test_acc: 0.6708,test_recall: 0.6583, test_precision: 0.6752
epoch: 67/300, train_loss: 0.1001, train_acc: 0.9635,test_loss:10.2471, test_acc: 0.7708,test_recall: 0.7083, test_precision: 0.8095
epoch: 68/300, train_loss: 0.1441, train_acc: 0.9375,test_loss:6.1814, test_acc: 0.7375,test_recall: 0.7667, test_precision: 0.7244
epoch: 69/300, train_loss: 0.2149, train_acc: 0.9167,test_loss:5.6103, test_acc: 0.7417,test_recall: 0.5833, test_precision: 0.8537
epoch: 70/300, train_loss: 0.1614, train_acc: 0.9323,test_loss:7.1282, test_acc: 0.7458,test_recall: 0.6667, test_precision: 0.7921
epoch: 71/300, train_loss: 0.1330, train_acc: 0.9531,test_loss:5.2583, test_acc: 0.7375,test_recall: 0.6417, test_precision: 0.7938
epoch: 72/300, train_loss: 0.1704, train_acc: 0.9323,test_loss:15.7511, test_acc: 0.7708,test_recall: 0.7667, test_precision: 0.7731
epoch: 73/300, train_loss: 0.1418, train_acc: 0.9583,test_loss:14.6280, test_acc: 0.7250,test_recall: 0.5667, test_precision: 0.8293
epoch: 74/300, train_loss: 0.1720, train_acc: 0.9375,test_loss:7.5125, test_acc: 0.7375,test_recall: 0.6417, test_precision: 0.7938
epoch: 75/300, train_loss: 0.1668, train_acc: 0.9531,test_loss:9.9751, test_acc: 0.7417,test_recall: 0.7667, test_precision: 0.7302
epoch: 76/300, train_loss: 0.1257, train_acc: 0.9531,test_loss:4.5088, test_acc: 0.6917,test_recall: 0.6750, test_precision: 0.6983
epoch: 77/300, train_loss: 0.1303, train_acc: 0.9688,test_loss:13.4556, test_acc: 0.7417,test_recall: 0.6750, test_precision: 0.7788
epoch: 78/300, train_loss: 0.1347, train_acc: 0.9427,test_loss:16.9191, test_acc: 0.7667,test_recall: 0.7417, test_precision: 0.7807
epoch: 79/300, train_loss: 0.1360, train_acc: 0.9375,test_loss:4.4035, test_acc: 0.7667,test_recall: 0.7083, test_precision: 0.8019
epoch: 80/300, train_loss: 0.1426, train_acc: 0.9635,test_loss:5.2900, test_acc: 0.7667,test_recall: 0.7667, test_precision: 0.7667
epoch: 81/300, train_loss: 0.1326, train_acc: 0.9375,test_loss:4.4474, test_acc: 0.7583,test_recall: 0.7167, test_precision: 0.7818
epoch: 82/300, train_loss: 0.1143, train_acc: 0.9427,test_loss:8.2874, test_acc: 0.7417,test_recall: 0.8000, test_precision: 0.7164
epoch: 83/300, train_loss: 0.0894, train_acc: 0.9740,test_loss:2.6417, test_acc: 0.7333,test_recall: 0.7583, test_precision: 0.7222
epoch: 84/300, train_loss: 0.1220, train_acc: 0.9583,test_loss:6.4581, test_acc: 0.7458,test_recall: 0.7000, test_precision: 0.7706
epoch: 85/300, train_loss: 0.1241, train_acc: 0.9479,test_loss:8.8224, test_acc: 0.7333,test_recall: 0.6750, test_precision: 0.7642
epoch: 86/300, train_loss: 0.0958, train_acc: 0.9740,test_loss:4.4167, test_acc: 0.6958,test_recall: 0.7833, test_precision: 0.6667
epoch: 87/300, train_loss: 0.0893, train_acc: 0.9688,test_loss:6.4113, test_acc: 0.7125,test_recall: 0.7000, test_precision: 0.7179
epoch: 88/300, train_loss: 0.1580, train_acc: 0.9479,test_loss:8.9195, test_acc: 0.7708,test_recall: 0.7167, test_precision: 0.8037
epoch: 89/300, train_loss: 0.1648, train_acc: 0.9375,test_loss:3.4318, test_acc: 0.7500,test_recall: 0.7583, test_precision: 0.7459
epoch: 90/300, train_loss: 0.0986, train_acc: 0.9688,test_loss:5.6384, test_acc: 0.7625,test_recall: 0.7583, test_precision: 0.7647
epoch: 91/300, train_loss: 0.0877, train_acc: 0.9688,test_loss:1.5959, test_acc: 0.7458,test_recall: 0.7333, test_precision: 0.7521
epoch: 92/300, train_loss: 0.1423, train_acc: 0.9323,test_loss:14.4014, test_acc: 0.7500,test_recall: 0.7000, test_precision: 0.7778
epoch: 93/300, train_loss: 0.1586, train_acc: 0.9323,test_loss:2.4160, test_acc: 0.7708,test_recall: 0.7500, test_precision: 0.7826
epoch: 94/300, train_loss: 0.1358, train_acc: 0.9427,test_loss:6.8902, test_acc: 0.7500,test_recall: 0.6833, test_precision: 0.7885
epoch: 95/300, train_loss: 0.1534, train_acc: 0.9479,test_loss:6.0990, test_acc: 0.7708,test_recall: 0.7750, test_precision: 0.7686
epoch: 96/300, train_loss: 0.1822, train_acc: 0.9427,test_loss:8.4635, test_acc: 0.7083,test_recall: 0.6917, test_precision: 0.7155
epoch: 97/300, train_loss: 0.2019, train_acc: 0.9062,test_loss:6.1533, test_acc: 0.7542,test_recall: 0.6167, test_precision: 0.8506
epoch: 98/300, train_loss: 0.1381, train_acc: 0.9427,test_loss:4.6661, test_acc: 0.7542,test_recall: 0.6833, test_precision: 0.7961
epoch: 99/300, train_loss: 0.1517, train_acc: 0.9427,test_loss:9.3866, test_acc: 0.7708,test_recall: 0.7167, test_precision: 0.8037
epoch: 100/300, train_loss: 0.1311, train_acc: 0.9479,test_loss:6.2850, test_acc: 0.7708,test_recall: 0.7333, test_precision: 0.7928
epoch: 101/300, train_loss: 0.1786, train_acc: 0.9271,test_loss:12.2125, test_acc: 0.7542,test_recall: 0.7333, test_precision: 0.7652
epoch: 102/300, train_loss: 0.1197, train_acc: 0.9583,test_loss:3.3096, test_acc: 0.7667,test_recall: 0.7500, test_precision: 0.7759
epoch: 103/300, train_loss: 0.1632, train_acc: 0.9375,test_loss:14.7683, test_acc: 0.7417,test_recall: 0.7750, test_precision: 0.7266
epoch: 104/300, train_loss: 0.1383, train_acc: 0.9479,test_loss:7.3435, test_acc: 0.7583,test_recall: 0.7500, test_precision: 0.7627
epoch: 105/300, train_loss: 0.1249, train_acc: 0.9635,test_loss:5.1353, test_acc: 0.7542,test_recall: 0.7083, test_precision: 0.7798
epoch: 106/300, train_loss: 0.1099, train_acc: 0.9688,test_loss:8.8667, test_acc: 0.7500,test_recall: 0.6917, test_precision: 0.7830
epoch: 107/300, train_loss: 0.1315, train_acc: 0.9688,test_loss:6.9258, test_acc: 0.7625,test_recall: 0.6917, test_precision: 0.8058
epoch: 108/300, train_loss: 0.1495, train_acc: 0.9479,test_loss:12.8938, test_acc: 0.7375,test_recall: 0.6750, test_precision: 0.7714
epoch: 109/300, train_loss: 0.0898, train_acc: 0.9740,test_loss:2.4983, test_acc: 0.7750,test_recall: 0.7250, test_precision: 0.8056
epoch: 110/300, train_loss: 0.1671, train_acc: 0.9427,test_loss:7.5338, test_acc: 0.7458,test_recall: 0.6000, test_precision: 0.8471
epoch: 111/300, train_loss: 0.1734, train_acc: 0.9375,test_loss:3.3575, test_acc: 0.7458,test_recall: 0.7000, test_precision: 0.7706
epoch: 112/300, train_loss: 0.1469, train_acc: 0.9219,test_loss:2.1160, test_acc: 0.7458,test_recall: 0.7417, test_precision: 0.7479
epoch: 113/300, train_loss: 0.1461, train_acc: 0.9427,test_loss:7.7749, test_acc: 0.7792,test_recall: 0.7417, test_precision: 0.8018
epoch: 114/300, train_loss: 0.1373, train_acc: 0.9427,test_loss:5.0310, test_acc: 0.7625,test_recall: 0.6833, test_precision: 0.8119
epoch: 115/300, train_loss: 0.1162, train_acc: 0.9635,test_loss:6.2704, test_acc: 0.7583,test_recall: 0.7333, test_precision: 0.7719
epoch: 116/300, train_loss: 0.1394, train_acc: 0.9635,test_loss:5.3476, test_acc: 0.7667,test_recall: 0.6833, test_precision: 0.8200
epoch: 117/300, train_loss: 0.1008, train_acc: 0.9583,test_loss:12.9129, test_acc: 0.7500,test_recall: 0.7333, test_precision: 0.7586
epoch: 118/300, train_loss: 0.1253, train_acc: 0.9583,test_loss:5.9222, test_acc: 0.7542,test_recall: 0.7167, test_precision: 0.7748
epoch: 119/300, train_loss: 0.1446, train_acc: 0.9531,test_loss:18.9705, test_acc: 0.7708,test_recall: 0.7083, test_precision: 0.8095
epoch: 120/300, train_loss: 0.1743, train_acc: 0.9375,test_loss:6.5940, test_acc: 0.7500,test_recall: 0.6750, test_precision: 0.7941
epoch: 121/300, train_loss: 0.2008, train_acc: 0.9010,test_loss:6.1186, test_acc: 0.7500,test_recall: 0.7000, test_precision: 0.7778
epoch: 122/300, train_loss: 0.0821, train_acc: 0.9740,test_loss:8.3005, test_acc: 0.7667,test_recall: 0.7583, test_precision: 0.7712
epoch: 123/300, train_loss: 0.1226, train_acc: 0.9583,test_loss:8.7751, test_acc: 0.7583,test_recall: 0.7583, test_precision: 0.7583
epoch: 124/300, train_loss: 0.1330, train_acc: 0.9375,test_loss:5.9454, test_acc: 0.7542,test_recall: 0.7667, test_precision: 0.7480
epoch: 125/300, train_loss: 0.1329, train_acc: 0.9479,test_loss:8.0313, test_acc: 0.7708,test_recall: 0.7583, test_precision: 0.7778
epoch: 126/300, train_loss: 0.1212, train_acc: 0.9531,test_loss:7.7766, test_acc: 0.7750,test_recall: 0.7083, test_precision: 0.8173
epoch: 127/300, train_loss: 0.1230, train_acc: 0.9531,test_loss:2.7451, test_acc: 0.7500,test_recall: 0.7667, test_precision: 0.7419
epoch: 128/300, train_loss: 0.1908, train_acc: 0.9271,test_loss:11.0901, test_acc: 0.7292,test_recall: 0.6500, test_precision: 0.7723
epoch: 129/300, train_loss: 0.1589, train_acc: 0.9219,test_loss:12.0065, test_acc: 0.7750,test_recall: 0.6917, test_precision: 0.8300
epoch: 130/300, train_loss: 0.1140, train_acc: 0.9583,test_loss:6.8575, test_acc: 0.7208,test_recall: 0.7333, test_precision: 0.7154
epoch: 131/300, train_loss: 0.0988, train_acc: 0.9688,test_loss:6.1576, test_acc: 0.7542,test_recall: 0.7167, test_precision: 0.7748
epoch: 132/300, train_loss: 0.1266, train_acc: 0.9635,test_loss:11.8651, test_acc: 0.7667,test_recall: 0.6917, test_precision: 0.8137
epoch: 133/300, train_loss: 0.1616, train_acc: 0.9219,test_loss:3.4460, test_acc: 0.7208,test_recall: 0.7417, test_precision: 0.7120
epoch: 134/300, train_loss: 0.1378, train_acc: 0.9479,test_loss:11.4131, test_acc: 0.7083,test_recall: 0.7000, test_precision: 0.7119
epoch: 135/300, train_loss: 0.1237, train_acc: 0.9427,test_loss:8.5671, test_acc: 0.7167,test_recall: 0.7083, test_precision: 0.7203
epoch: 136/300, train_loss: 0.1116, train_acc: 0.9740,test_loss:10.9199, test_acc: 0.7167,test_recall: 0.7083, test_precision: 0.7203
epoch: 137/300, train_loss: 0.1185, train_acc: 0.9479,test_loss:5.9547, test_acc: 0.7458,test_recall: 0.7000, test_precision: 0.7706
epoch: 138/300, train_loss: 0.1367, train_acc: 0.9531,test_loss:10.4993, test_acc: 0.7708,test_recall: 0.7750, test_precision: 0.7686
epoch: 139/300, train_loss: 0.1370, train_acc: 0.9583,test_loss:6.9165, test_acc: 0.7625,test_recall: 0.7583, test_precision: 0.7647
epoch: 140/300, train_loss: 0.1447, train_acc: 0.9531,test_loss:6.4666, test_acc: 0.7500,test_recall: 0.7583, test_precision: 0.7459
epoch: 141/300, train_loss: 0.1424, train_acc: 0.9531,test_loss:8.5527, test_acc: 0.7792,test_recall: 0.6667, test_precision: 0.8602
epoch: 142/300, train_loss: 0.1421, train_acc: 0.9583,test_loss:11.6137, test_acc: 0.7500,test_recall: 0.6750, test_precision: 0.7941
epoch: 143/300, train_loss: 0.1637, train_acc: 0.9115,test_loss:11.5315, test_acc: 0.7625,test_recall: 0.7250, test_precision: 0.7838
epoch: 144/300, train_loss: 0.1333, train_acc: 0.9479,test_loss:7.7681, test_acc: 0.7542,test_recall: 0.7000, test_precision: 0.7850
epoch: 145/300, train_loss: 0.1520, train_acc: 0.9531,test_loss:9.9746, test_acc: 0.7708,test_recall: 0.7417, test_precision: 0.7876
epoch: 146/300, train_loss: 0.1918, train_acc: 0.9323,test_loss:9.1682, test_acc: 0.7833,test_recall: 0.6667, test_precision: 0.8696
epoch: 147/300, train_loss: 0.1058, train_acc: 0.9635,test_loss:8.1407, test_acc: 0.7833,test_recall: 0.6750, test_precision: 0.8617
epoch: 148/300, train_loss: 0.1022, train_acc: 0.9688,test_loss:10.2093, test_acc: 0.7708,test_recall: 0.7333, test_precision: 0.7928
epoch: 149/300, train_loss: 0.1678, train_acc: 0.9427,test_loss:8.8037, test_acc: 0.7625,test_recall: 0.7833, test_precision: 0.7520
epoch: 150/300, train_loss: 0.1107, train_acc: 0.9688,test_loss:6.1103, test_acc: 0.7667,test_recall: 0.7583, test_precision: 0.7712
epoch: 151/300, train_loss: 0.1783, train_acc: 0.9167,test_loss:9.5432, test_acc: 0.7542,test_recall: 0.7167, test_precision: 0.7748
epoch: 152/300, train_loss: 0.1114, train_acc: 0.9792,test_loss:6.7602, test_acc: 0.7625,test_recall: 0.7500, test_precision: 0.7692
epoch: 153/300, train_loss: 0.1195, train_acc: 0.9583,test_loss:7.2709, test_acc: 0.7500,test_recall: 0.7417, test_precision: 0.7542
epoch: 154/300, train_loss: 0.1551, train_acc: 0.9427,test_loss:9.7490, test_acc: 0.7250,test_recall: 0.6667, test_precision: 0.7547
epoch: 155/300, train_loss: 0.1526, train_acc: 0.9427,test_loss:12.3425, test_acc: 0.7333,test_recall: 0.6583, test_precision: 0.7745
epoch: 156/300, train_loss: 0.1107, train_acc: 0.9531,test_loss:7.4303, test_acc: 0.7208,test_recall: 0.7417, test_precision: 0.7120
epoch: 157/300, train_loss: 0.1123, train_acc: 0.9583,test_loss:7.5450, test_acc: 0.7500,test_recall: 0.7000, test_precision: 0.7778
epoch: 158/300, train_loss: 0.2086, train_acc: 0.9062,test_loss:15.8081, test_acc: 0.7250,test_recall: 0.6833, test_precision: 0.7455
epoch: 159/300, train_loss: 0.1380, train_acc: 0.9531,test_loss:12.3897, test_acc: 0.7333,test_recall: 0.7167, test_precision: 0.7414
epoch: 160/300, train_loss: 0.1401, train_acc: 0.9531,test_loss:9.0705, test_acc: 0.7542,test_recall: 0.7167, test_precision: 0.7748
epoch: 161/300, train_loss: 0.1369, train_acc: 0.9375,test_loss:10.3940, test_acc: 0.7333,test_recall: 0.6917, test_precision: 0.7545
epoch: 162/300, train_loss: 0.1435, train_acc: 0.9427,test_loss:5.9197, test_acc: 0.7458,test_recall: 0.6583, test_precision: 0.7980
epoch: 163/300, train_loss: 0.2514, train_acc: 0.9010,test_loss:7.8411, test_acc: 0.7500,test_recall: 0.7333, test_precision: 0.7586
epoch: 164/300, train_loss: 0.0826, train_acc: 0.9740,test_loss:2.8880, test_acc: 0.7708,test_recall: 0.7250, test_precision: 0.7982
epoch: 165/300, train_loss: 0.1500, train_acc: 0.9531,test_loss:12.0782, test_acc: 0.7708,test_recall: 0.7167, test_precision: 0.8037
epoch: 166/300, train_loss: 0.1075, train_acc: 0.9688,test_loss:5.9857, test_acc: 0.7375,test_recall: 0.7500, test_precision: 0.7317
epoch: 167/300, train_loss: 0.2579, train_acc: 0.9010,test_loss:6.5717, test_acc: 0.7250,test_recall: 0.5583, test_precision: 0.8375
epoch: 168/300, train_loss: 0.2132, train_acc: 0.9271,test_loss:7.5182, test_acc: 0.7667,test_recall: 0.6667, test_precision: 0.8333
epoch: 169/300, train_loss: 0.0887, train_acc: 0.9792,test_loss:11.7661, test_acc: 0.7250,test_recall: 0.7333, test_precision: 0.7213
epoch: 170/300, train_loss: 0.1679, train_acc: 0.9323,test_loss:11.9067, test_acc: 0.7625,test_recall: 0.6833, test_precision: 0.8119
epoch: 171/300, train_loss: 0.1590, train_acc: 0.9219,test_loss:6.1677, test_acc: 0.7375,test_recall: 0.7000, test_precision: 0.7568
epoch: 172/300, train_loss: 0.1096, train_acc: 0.9740,test_loss:3.1265, test_acc: 0.7667,test_recall: 0.7500, test_precision: 0.7759
epoch: 173/300, train_loss: 0.0977, train_acc: 0.9635,test_loss:14.1822, test_acc: 0.7750,test_recall: 0.7750, test_precision: 0.7750
epoch: 174/300, train_loss: 0.1211, train_acc: 0.9479,test_loss:2.7713, test_acc: 0.7500,test_recall: 0.7583, test_precision: 0.7459
epoch: 175/300, train_loss: 0.1161, train_acc: 0.9583,test_loss:4.9826, test_acc: 0.7083,test_recall: 0.7500, test_precision: 0.6923
epoch: 176/300, train_loss: 0.2192, train_acc: 0.9219,test_loss:20.2405, test_acc: 0.7833,test_recall: 0.6833, test_precision: 0.8542
epoch: 177/300, train_loss: 0.1309, train_acc: 0.9531,test_loss:2.0833, test_acc: 0.7542,test_recall: 0.7750, test_precision: 0.7440
epoch: 178/300, train_loss: 0.1600, train_acc: 0.9115,test_loss:9.4071, test_acc: 0.7417,test_recall: 0.6917, test_precision: 0.7685
epoch: 179/300, train_loss: 0.1085, train_acc: 0.9635,test_loss:5.5688, test_acc: 0.7417,test_recall: 0.6500, test_precision: 0.7959
epoch: 180/300, train_loss: 0.1062, train_acc: 0.9688,test_loss:6.6643, test_acc: 0.7667,test_recall: 0.7583, test_precision: 0.7712
epoch: 181/300, train_loss: 0.1288, train_acc: 0.9531,test_loss:1.9274, test_acc: 0.7708,test_recall: 0.6917, test_precision: 0.8218
epoch: 182/300, train_loss: 0.1339, train_acc: 0.9531,test_loss:8.1415, test_acc: 0.7417,test_recall: 0.7583, test_precision: 0.7339
epoch: 183/300, train_loss: 0.1612, train_acc: 0.9323,test_loss:6.1633, test_acc: 0.7708,test_recall: 0.7000, test_precision: 0.8155
epoch: 184/300, train_loss: 0.1332, train_acc: 0.9479,test_loss:6.5047, test_acc: 0.7708,test_recall: 0.6667, test_precision: 0.8421
